file,query_dataset,query_slice,query_rank,query_area,num_objects_indexed,num_candidates,within_top1,cross_top1,within_mean_at_10,cross_mean_at_10,mean_gap_within_minus_cross,cross_dataset,cross_ds_top1,cross_ds_mean_at_10,cross_ds_mean_all,cross_ds_count
/mnt/f/HHMI_tasks/task2/data/results/object_retrieval_jrc_hela-2_z00967_r0.json,jrc_hela-2,z00967,0,2037,952,951,0.946090579032898,0.85600745677948,0.9320663690567017,0.8479488670825959,0.08411750197410583,,,,,
/mnt/f/HHMI_tasks/task2/data/results/object_retrieval_jrc_hela-2_z00967_r0.json,jrc_hela-2,z00967,0,2037,952,951,0.946090579032898,0.85600745677948,0.9320663690567017,0.8479488670825959,0.08411750197410583,jrc_jurkat-1,0.85600745677948,0.8479488670825959,0.7790658482023187,555
/mnt/f/HHMI_tasks/task2/data/results/object_retrieval_jrc_hela-3_z00128_r0.json,jrc_hela-3,z00128,0,518,1265,1264,0.9461752772331238,0.8796430230140686,0.9173230946063995,0.8646749019622803,0.05264819264411924,,,,,
/mnt/f/HHMI_tasks/task2/data/results/object_retrieval_jrc_hela-3_z00128_r0.json,jrc_hela-3,z00128,0,518,1265,1264,0.9461752772331238,0.8796430230140686,0.9173230946063995,0.8646749019622803,0.05264819264411924,jrc_hela-2,0.8796430230140686,0.8646749019622803,0.7953100905610572,397
/mnt/f/HHMI_tasks/task2/data/results/object_retrieval_jrc_hela-3_z00128_r0.json,jrc_hela-3,z00128,0,518,1265,1264,0.9461752772331238,0.8796430230140686,0.9173230946063995,0.8646749019622803,0.05264819264411924,jrc_jurkat-1,0.8319079279899597,0.8217687427997589,0.7519082782504795,555
